Harmonic Oscillator
41.8525102032467 1.41617041868242 0.258072129931834
42.0992056856736 1.46652609662415 0.148593171948491
42.3477591986374 1.48866844556258 0.0292404594331848
42.5973974739746 1.48066543641237 -0.0923939523417442
42.8473174948609 1.4428035306872 -0.208385872397945
43.0967019890657 1.37760444131636 -0.311189536605511
43.3447355006074 1.28959519357794 -0.39431548298901
43.5906213315894 1.18486116025343 -0.452885181032428
43.8335997917478 1.07044563046822 -0.483991647897889
44.0729686006211 0.953681291261354 -0.486827367062899
44.3081070974303 0.841544779573688 -0.462578049165677
44.5385073814704 0.740115344428817 -0.414115108858093
44.7638179926658 0.654196753786488 -0.345544509024721
44.9839093510361 0.587134774258095 -0.261681529570706
45.1989727380138 0.540838464848427 -0.167522127909725
45.4096547464371 0.515996044889148 -0.0677828020783436
45.617177320959 0.512452511719893 0.0333975679282711
45.8232973755169 0.52964451966057 0.132469842610718
46.0299900914673 0.566877348028693 0.226166983931075
46.2390227788313 0.623271927975585 0.311103301478979
46.4517005104603 0.697457928201295 0.383585081255372
46.6688338100711 0.787224508395107 0.439718426600255
46.8908183202143 0.88927600769382 0.475729343834375
47.1177341511351 0.999150750535782 0.488390911722623
47.349427958309 1.1113182775743 0.475477011685075
47.585572026035 1.21945203515024 0.436176918711221
47.8257051191009 1.31685869294854 0.371409850232137
48.06926127543 1.39702554932241 0.283984000228337
48.3155914311426 1.45422645649318 0.178557820661766
48.5639811844554 1.48411001102886 0.0613845118646222
48.8136667609157 1.48418717727068 -0.0601482667587812
49.0638503971238 1.45414296068708 -0.178137894952651
49.3137158308993 1.39591891680223 -0.284870949598278
49.5624442925452 1.31354706344596 -0.373519974668961
49.8092312909174 1.21275476714839 -0.438739466589155
50.0533045787762 1.10039629704669 -0.477083407468182
50.2939440134111 0.983792383904405 -0.487196233814068
50.5305047190082 0.870069326772249 -0.46976592227947
50.7624462283021 0.765582976164181 -0.427263845725308
50.9893724725289 0.675493454787132 -0.363523937816201
51.2110908396149 0.603530104244229 -0.283229124700516
51.4277017838702 0.551960583768889 -0.191376392005659
51.6397255870346 0.521758848289523 -0.0927915307727866
51.8482348088594 0.512947182546869 0.00822071037255263
52.0548697079379 0.525031865895666 0.107971113792555
52.2615885057274 0.557340887880011 0.203149725676817
52.4702408962398 0.609056763797338 0.290419287605532
52.6822562313984 0.678955361709434 0.366157041490562
52.8985633477333 0.765050746865708 0.426493727796899
53.1196523389408 0.864317835257994 0.467591662449421
53.3456737191521 0.972569417465241 0.486054009301018
53.5765258615785 1.0845103194968 0.479378604756469
53.811919514245 1.19396952923657 0.446387900763693
54.0514226538861 1.29429551345177 0.387572928979001
54.2944918522868 1.37888101067979 0.305293744031038
54.5404954202984 1.44176233245891 0.203789921275235
54.7887320007969 1.47821988725669 0.0889756902735807
55.0384469425005 1.48529721996824 -0.031976004987399
55.2888478502292 1.46215985441432 -0.15122252722284
55.5391201087527 1.41023417834707 -0.260944837636351
55.7884428320629 1.33309828507016 -0.354055478006823
56.0360055450386 1.23613531846012 -0.424826322070612
56.2810259493298 1.12599752787019 -0.469353152256446
56.5227693966756 1.00995796581308 -0.485801083818009
56.7605712911032 0.895240800225526 -0.474410825705072
56.9938647615042 0.788418603902944 -0.43728277510745
57.2222179024245 0.694948006156077 -0.377986310552947
57.4453879740412 0.618889530312071 -0.301060160382464
57.6634034798173 0.562830935573517 -0.211475565258361
57.8766831637019 0.528012461840128 -0.114133343033115
58.0861729621277 0.514634391554699 -0.0134755580696056
58.2934002511652 0.522283438568753 0.0866749051335902
58.5002855445082 0.550310782520706 0.182947496537113
58.7087325828357 0.597939021280529 0.272030522098039
58.9202735195525 0.664051450216906 0.350361911295777
59.1359423672949 0.746840825050897 0.4141056737553
59.3563157836629 0.843507326199411 0.459388255651536
59.5816095212067 0.950100653593986 0.482688171946306
59.8117698855289 1.06153715795427 0.4812867126084
60.0465430754735 1.17179645650542 0.453708267328597
60.2855237898142 1.27428609992943 0.40008698090893
60.5281890794042 1.36234460311525 0.322400659636446
60.7739229932721 1.4298319278574 0.224522314331436
61.0220360143074 1.47173704195835 0.112058809785152
61.2717818674553 1.48472050909531 -0.00802554268663225
61.522373266104 1.46751115921335 -0.127969074407234
61.7729975002336 1.42109198939939 -0.239893051802165
62.022832377046 1.34864007539218 -0.336515336656925
62.2710628412459 1.25522326654361 -0.41180188836102
62.5168986087879 1.14729509523044 -0.461469244885822
62.7595933717462 1.03206047361044 -0.483275623079096
62.8318530717959 0.99708581083513 -0.484328584013782


Planetary Orbit 3
0 1 -0.5
0.125 0.937775141398112 -0.494338239281893
0.309406717870699 0.848400620539568 -0.472331361571871
0.520343588711567 0.753101968914507 -0.428073090954881
0.739110600682102 0.666296057281002 -0.362613584558743
0.957575805714361 0.595817793481702 -0.28034959911736
1.17272699315572 0.545435537902151 -0.186535451519945
1.38393635100282 0.516564175850848 -0.0862000669259496
1.59190242302564 0.509305550519736 0.0162865055098566
1.7981906902092 0.523165303605309 0.1172599998156
2.00477595897041 0.557482580079612 0.213457716943014
2.21352589579037 0.611467023140069 0.301569457570348
2.42586733477046 0.683916255381851 0.377975926238567
2.64271020668238 0.772845110988157 0.438804330807484
2.86451833845617 0.875204750124665 0.480224315009143
3.09142236036689 0.986768222022163 0.49886598260678
3.32332817292309 1.10220132048392 0.492263697981516
3.56000516319724 1.21530594124673 0.459251472181011
3.80114508302842 1.31940083328682 0.400258015087782
4.04638316337146 1.40779566777416 0.317475515188722
4.29527803223769 1.47432240910534 0.214894904441853
4.54725869854768 1.5139010407444 0.0981981710710186
4.80156281839459 1.52311085052459 -0.0255224959009609
5.05720387474376 1.50069787914855 -0.148261382740208
5.31300335896781 1.44789182617264 -0.261819070846268
5.56769666749414 1.36839110131128 -0.358657530064198
5.82007764355094 1.2679568941695 -0.432703421659443
6.06912041850902 1.15370590291874 -0.479902205978722
6.31403355853556 1.03329587762447 -0.498428357272343
6.55424556998448 0.914185611033975 -0.488588961168393
6.78935665316958 0.803061394284051 -0.452524341207116
7.01910088005258 0.705442549798454 -0.393797488343085
7.24335226204792 0.625452056205946 -0.316924358621128
7.46219172954772 0.565749172119216 -0.22687561648223
7.67603634435271 0.527635488203667 -0.128588938137448
7.88580343479033 0.511340909785316 -0.0265631925921204
8.0930071132062 0.516449782806732 0.0753438079952005
8.29961062672273 0.542312626288412 0.173785530100362
8.50761550955158 0.588201104635802 0.265526185023284
8.71866679933343 0.653119126901605 0.347085298227903
8.93389167606318 0.735437682233475 0.414670049924688
9.15392946052368 0.832562239672768 0.464388660596797
9.37903698205991 0.940745242180956 0.492631960428899
9.609202397222 1.05508122827385 0.496517151914289
9.84424333638324 1.16968329223621 0.47431098550401
10.0838791907195 1.27801365699672 0.425770557926255
10.3277686512442 1.3733256691656 0.352365062881157
10.5755062101728 1.44917609209455 0.257365497963218
10.8265804502211 1.4999801463619 0.145796618856029
11.0803117881178 1.52158647322737 0.0242303179965836
11.3358030325264 1.51182281518388 -0.0996208056837742
11.591942344462 1.47090740094018 -0.217538872345845
11.8474815552573 1.40158066618929 -0.321620515805882
12.10117236312 1.30885297713286 -0.405127594669762
12.3519049250478 1.1993970633053 -0.463160257145806
12.5987920490015 1.08075029155219 -0.493006508701408
12.8411794468852 0.960527527482574 -0.494156822503438
13.0786055835199 0.845775907412362 -0.468071953598994
13.310754924499 0.742510336450181 -0.417807370612262
13.537443887863 0.655420110489856 -0.347562011120684
13.7586630555952 0.587737061136659 -0.262187024749954
13.9746831824232 0.541272262943837 -0.16668737216179
14.1862119769731 0.51663289935505 -0.0657729158960794
14.39453436365 0.513604020117191 0.036439480618724
14.6014762159477 0.531591545901776 0.136432917665535
14.8090755387404 0.569899723975629 0.230968910924293
15.0191443919804 0.627665902204062 0.316676646931742
15.2330116966153 0.703536655706875 0.389865524102053
15.4514934645894 0.795305177581468 0.446642802928513
15.6749797185668 0.899662017569374 0.483244833194483
15.9035491986361 1.01212019692448 0.496468135739204
16.1370749857382 1.12712595297669 0.484108873913727
16.3753077584678 1.23833671410039 0.445340395327325
16.6179275055629 1.33902753161527 0.380982052994691
16.8645556972454 1.42258204019098 0.293638462991264
17.1147265461112 1.48303487593954 0.187703405353101
17.3678291397644 1.51564348952289 0.0692151807207329
17.6230485556775 1.51745402835016 -0.0544718228772451
17.8793454093918 1.48777812726069 -0.175239279431906
18.1355062639669 1.42844359906597 -0.284970256716378
18.3902639221523 1.34368721254411 -0.376413030535178
18.64244309575 1.23966280971099 -0.443942374506406
18.8910695473353 1.12368786474837 -0.484036025867961
19.1354066918629 1.0034312833869 -0.495404383187443
19.3749292102867 0.886207057713093 -0.478834711418062
19.6092735688558 0.778443542215807 -0.436856807080678
19.8382086598817 0.685329794877042 -0.373313098035864
20.0616563244324 0.610625601869493 -0.292877810783333
20.2797748453058 0.556636451455428 -0.200555860398291
20.4931011962437 0.524365865668671 -0.101207453696792
20.7027095529497 0.513844114537106 0.000817695797327239
20.9102572797028 0.524568767739715 0.101803951261982
21.1177557999015 0.555867615680564 0.198452630034431
21.3271350849343 0.606957946207674 0.287465106225439
21.5399043869976 0.676690564468367 0.365256470561352
21.7570522619087 0.763179408791949 0.42797311755941
21.9791050041805 0.863503378474987 0.471763401613323
22.2062375219223 0.973568849916637 0.493185704147882
22.4383841511714 1.08815812528329 0.489654061499685
22.6753308046954 1.20115458287143 0.459843524078069
22.9167786499918 1.30591127222117 0.403999542085576
23.1623704199008 1.39571854601608 0.324121975125609
23.4116749295922 1.4643326988844 0.22401495426499
23.6641365993604 1.50654121609701 0.109194384175132
23.9190127534375 1.5187375012432 -0.0133747339424779
24.1753358325967 1.49944074317855 -0.135754061529197
24.4319383048735 1.44963860915688 -0.249734339047322
24.6875530179054 1.37280845537725 -0.347686973371276
24.9409577743618 1.2745455241947 -0.42338374566155
25.191102966294 1.16187408300212 -0.472581741827418
25.4371735091256 1.04243157141272 -0.493265551885643
25.678579820619 0.92371416023828 -0.485573720562558
25.9149108833451 0.81248534970843 -0.451511312913346
26.145894287308 0.714365652557876 -0.394544083784456
26.3713984621282 0.63358990978227 -0.319130126651599
26.591495491358 0.572927733097191 -0.230220979507899
26.8065863886504 0.533777646972651 -0.132770862282802
27.0175625984805 0.51644179030189 -0.0313239530331991
27.2259059546861 0.52054386011951 0.0702015408994019
27.4335552856002 0.545442332922268 0.168404705275704
27.6425093103887 0.590400185845979 0.260017955254088
27.8544293704426 0.654413230038977 0.341550857689456
28.0704661399395 0.735852892367076 0.409211148563298
28.2912806940263 0.832132866436085 0.459108285824134
28.5171464222287 0.93951754018902 0.487630461242685
28.748062637686 1.05311320962568 0.491887908742007
28.9838537829359 1.16704215879949 0.470137815063627
29.2242430417422 1.27477265106771 0.422127507832485
29.4688909920037 1.36956182935783 0.349318192943766
29.7173927607223 1.44496980995758 0.254975674546348
29.9692364374 1.49541682701689 0.144122173297644
30.2237405711753 1.51676012465635 0.0233284114656531
30.4800045062959 1.506840877388 -0.0996952513591328
30.7369116219206 1.46589540147634 -0.216737569935229
30.9932086410298 1.39668461951624 -0.319909530518016
31.2476431754587 1.30423760518654 -0.402496901393742
31.4991033110852 1.19523929213577 -0.459632550737888
31.7467020096868 1.07722923598922 -0.488642907170977
31.9897870245803 0.957813036968155 -0.489058360419365
32.2279005212331 0.844017481602423 -0.462376886376787
32.4607328041875 0.741827670755714 -0.411684684673282
32.6881097257604 0.655896451815956 -0.341201553700397
32.9100371934735 0.589416922215151 -0.255787077582567
33.1268094663568 0.544165258306126 -0.160441813483915
33.3391655387838 0.520724528279735 -0.0598626651658142
33.5484210381577 0.51887020965036 0.0418430668375362
33.7564150188439 0.53800609575776 0.14114815283053
33.9651718188325 0.57742253276207 0.234778744922327
34.1764731862201 0.636214299534449 0.319319028574058
34.3916162022053 0.712953673434621 0.391046143766007
34.6113907884808 0.805335505398145 0.446064350881733
34.8361677282551 0.909940653439585 0.480645467415341
